x,y
737,0.300056,-0.0114462
738,0.300049,-0.0119655
739,0.300039,-0.0121686
740,0.300034,-0.0117542
741,0.300083,-0.0118392
742,0.299821,-0.0120028
743,0.29945,-0.0117324
744,0.299881,-0.0113702
745,0.300746,-0.0117537
746,0.300458,-0.0123888
747,0.300023,-0.0124023
748,0.300093,-0.0120482
749,0.30007,-0.0122647
750,0.299911,-0.0126017
751,0.300372,-0.0122752
752,0.300457,-0.0121226
753,0.300099,-0.012195
754,0.299894,-0.0118317
755,0.300156,-0.0125038
756,0.299886,-0.0121544
757,0.299974,-0.0124238
758,0.300072,-0.0124608
759,0.29988,-0.0121209
760,0.299893,-0.0123315
761,0.299722,-0.0125344
762,0.299738,-0.0122308
763,0.300183,-0.0121195
764,0.300197,-0.0125144
765,0.299723,-0.0124045
766,0.300001,-0.0123718
767,0.300031,-0.0127137
768,0.299868,-0.0126403
769,0.300008,-0.0126936
770,0.300071,-0.0128053
771,0.300016,-0.0126538
772,0.300411,-0.0127325
773,0.300007,-0.0126365
774,0.300333,-0.0127241
775,0.300194,-0.0126155
776,0.299976,-0.0127352
777,0.300029,-0.012665
778,0.300032,-0.0127703
779,0.299854,-0.0130536
780,0.299939,-0.0127787
781,0.300171,-0.0129341
782,0.300047,-0.0130085
783,0.300116,-0.0127085
784,0.299993,-0.0128146
785,0.299965,-0.0130699
786,0.300106,-0.0130527
787,0.300189,-0.0130834
788,0.299948,-0.0131715
789,0.300186,-0.0130656
790,0.300244,-0.0131213
791,0.300001,-0.0132748
792,0.299689,-0.0130086
793,0.300337,-0.0129036
794,0.300584,-0.0131794
795,0.300255,-0.0131222
796,0.300291,-0.013333
797,0.300171,-0.0132756
798,0.299959,-0.0133616
799,0.300184,-0.0133048
800,0.300319,-0.0133562
801,0.299997,-0.0134143
802,0.300211,-0.0133896
803,0.300295,-0.0134159
804,0.300278,-0.0134732
805,0.300271,-0.0134666
806,0.30043,-0.0134203
807,0.300337,-0.0134561
808,0.300436,-0.0135492
809,0.300405,-0.0134076
810,0.300537,-0.0136021
811,0.30077,-0.0136941
812,0.300247,-0.0136466
813,0.30027,-0.0137124
814,0.300177,-0.0134151
815,0.300307,-0.0138771
816,0.300333,-0.0137912
817,0.300286,-0.0135145
818,0.300466,-0.0134921
819,0.300565,-0.0136278
820,0.300257,-0.0136853
821,0.30048,-0.0138
822,0.300303,-0.0137667
823,0.300194,-0.0137603
824,0.300417,-0.0139125
825,0.300488,-0.0138829
826,0.300219,-0.0137046
827,0.300513,-0.0140945
828,0.300456,-0.0139889
829,0.29998,-0.0138768
830,0.300641,-0.0136111
831,0.300606,-0.0138489
832,0.300808,-0.0142482
833,0.300788,-0.0140738
834,0.300832,-0.0140843
835,0.300767,-0.0138374
836,0.300593,-0.0138992
837,0.300587,-0.0141185
838,0.300945,-0.0140847
839,0.300643,-0.0137073
840,0.300664,-0.0137588
841,0.300728,-0.0141103
842,0.300597,-0.0143306
843,0.300522,-0.0142292
844,0.300786,-0.0142803
845,0.300777,-0.014182
846,0.300777,-0.0143658
847,0.300948,-0.0141191
848,0.300619,-0.0141753
849,0.300856,-0.0140057
850,0.300948,-0.014044
851,0.300765,-0.0141643
852,0.300619,-0.0141566
853,0.300667,-0.0143159
854,0.300683,-0.0143218
855,0.300908,-0.0144537
856,0.300788,-0.0141818
857,0.300855,-0.0141609
858,0.300663,-0.0142203
859,0.300647,-0.0141926
860,0.300717,-0.0141397
861,0.30075,-0.0143566
862,0.300686,-0.0142296
863,0.300773,-0.0142849
864,0.300844,-0.0142217
865,0.300511,-0.0144411
866,0.300619,-0.0145386
867,0.300749,-0.014568
868,0.300902,-0.0146135
869,0.301416,-0.0144046
870,0.300874,-0.0143618
871,0.300445,-0.0143799
872,0.300935,-0.014803
873,0.301058,-0.0144495
874,0.301027,-0.0143295
875,0.300694,-0.0143215
876,0.300643,-0.0145495
877,0.300849,-0.0145964
878,0.301038,-0.0147162
879,0.300935,-0.014697
880,0.300984,-0.0147887
881,0.301161,-0.0146732
882,0.300954,-0.0148358
883,0.301117,-0.0148853
884,0.301031,-0.0149271
885,0.30107,-0.0148689
886,0.301349,-0.0143446
887,0.301182,-0.014714
888,0.300996,-0.0146067
889,0.301007,-0.0150665
890,0.301017,-0.0147799
891,0.30133,-0.0150683
892,0.301326,-0.0145806
893,0.301284,-0.0145872
894,0.301028,-0.0147874
895,0.300795,-0.0148426
896,0.30093,-0.0147561
897,0.301314,-0.01494
898,0.30144,-0.0146938
899,0.301116,-0.0145351
900,0.301151,-0.0146437
901,0.300939,-0.0148678
902,0.301008,-0.0150579
903,0.301289,-0.0149678
904,0.301208,-0.0144295
905,0.300556,-0.0137658
906,0.301011,-0.0148796
907,0.300992,-0.0149033
908,0.301692,-0.0153616
909,0.301318,-0.0143657
910,0.300838,-0.0148187
911,0.301014,-0.0149988
912,0.301166,-0.0150764
913,0.301179,-0.0151263
914,0.301374,-0.015064
915,0.301256,-0.0149279
916,0.300788,-0.0150059
917,0.301077,-0.0148222
918,0.301035,-0.0148875
919,0.301161,-0.0153302
920,0.301609,-0.0152055
921,0.301377,-0.0149478
922,0.301061,-0.0149156
923,0.301513,-0.0147477
924,0.300584,-0.0149466
925,0.301474,-0.0155559
926,0.300884,-0.0145773
927,0.301385,-0.0153339
928,0.301134,-0.0147257
929,0.300883,-0.0149991
930,0.301144,-0.015297
931,0.301121,-0.0150682
932,0.301289,-0.0150035
933,0.301307,-0.015139
934,0.30112,-0.0149176
935,0.300821,-0.015052
936,0.30107,-0.0153834
937,0.301285,-0.0151693
938,0.301422,-0.0154425
939,0.301253,-0.0152754
940,0.300557,-0.014783
941,0.300452,-0.0159007
942,0.30148,-0.015935
943,0.300532,-0.0148196
944,0.30169,-0.0149241
945,0.300526,-0.0151551
946,0.300754,-0.0157756
947,0.301429,-0.0153574
948,0.301089,-0.015523
949,0.300955,-0.0153466
950,0.300981,-0.0153878
951,0.301007,-0.0158369
952,0.301161,-0.0156087
953,0.301395,-0.0154779
954,0.301004,-0.0154417
955,0.301257,-0.0155211
956,0.301706,-0.0157341
957,0.301165,-0.0158936
958,0.30116,-0.0156468
959,0.301467,-0.0153372
960,0.300815,-0.0157938
961,0.301519,-0.0155514
962,0.300786,-0.0157773
963,0.301229,-0.0159688
964,0.30111,-0.0156169
965,0.301373,-0.0158093
966,0.301376,-0.0155569
967,0.301261,-0.0155218
968,0.301325,-0.0157452
969,0.301012,-0.0154517
970,0.30119,-0.0155658
971,0.301059,-0.0158284
972,0.300733,-0.0158417
973,0.301256,-0.0153656
974,0.301551,-0.0155687
975,0.301173,-0.016167
976,0.301186,-0.0162464
977,0.301619,-0.0161543
978,0.3018,-0.0156188
979,0.30096,-0.0156537
980,0.301322,-0.0161916
981,0.301227,-0.0164058
982,0.301499,-0.0158485
983,0.301484,-0.0155713
984,0.300808,-0.0157966
985,0.300731,-0.0160292
986,0.301197,-0.0164178
987,0.301323,-0.0163978
988,0.301255,-0.0155019
989,0.301097,-0.0164597
990,0.299929,-0.0170133
991,0.2996,-0.015402
992,0.301569,-0.0148263
993,0.302051,-0.0162217
994,0.300936,-0.0164279
995,0.301424,-0.0157323
996,0.301509,-0.0163202
997,0.301028,-0.0163847
998,0.301087,-0.0158386
999,0.301586,-0.0163746
